driver_id,age,gender,risk_score,total_trips,avg_distance,avg_duration,night_driving_pct,route_familiarity,count_DISTRACTION,count_HARD_BRAKE,count_SPEEDING,crime_index_area,accident_rate_area,avg_speed,max_speed,avg_accel,avg_braking,avg_cornering
c501ac66-440f-4a49-8dc2-1e7d9fadc22b,57,Other,0.14,1,75.46025970172323,93.61034862819069,0.6700960346109417,0.895814597371882,31,20,150,39.81456676018432,0.06777385381526009,44.5569451502573,113.39302358840919,-0.08172517902791816,0.19026973985239032,0.2079735786501057
04d73847-cf60-4f76-9c28-f8493f3efd17,21,M,0.76,40,71.39035605028592,58.65286386190013,0.9296058774219892,0.32221550344462835,136,50,142,74.36395314118191,0.19422700084746275,32.93898002367118,109.07137833930177,-0.037034834129670235,0.2121638267853437,0.19322244009225162
6936490e-dc03-41f7-a0a0-2a675a88bf14,40,M,0.62,22,43.242254141713154,44.31471895446435,0.5322602133390402,0.12523357043282712,11,58,154,36.00051179971865,0.15716161454398975,63.548206294017625,90.6089028273794,-0.0913895194568663,0.19703750833867759,0.2097894691131684
d8de7bf3-df50-4d81-a569-b93ddf294d50,52,Other,0.1,29,25.712195211938216,45.28170144819402,0.5809320532627977,0.4743361099062139,138,166,191,63.491389958901024,0.19287006750317703,42.720630525970954,104.17438860802999,0.05619277272888706,0.2197873666078595,0.19649612241871464
752ee9d0-bb90-4020-9411-0ae44caebbff,31,Other,0.08,8,66.28014593808629,89.68649398755286,0.08962633915494211,0.11395663471431716,45,182,178,72.65882117904688,0.0840091073494945,82.01570777419661,90.77382333112857,-0.020354441208397668,0.18370001751755854,0.18783022425622498
9e145d2a-dbd7-4a17-97a1-a5c31d5e5b61,41,F,0.7,11,45.061873782561776,92.04207132340608,0.7176357859086295,0.4860155029775399,118,40,180,22.499409102960946,0.18190115302647922,89.3549518634344,112.17636494848665,-0.011219233536017682,0.21121391450960633,0.20052700329128142
c1fe397f-a5db-4059-b19d-021624598c79,63,Other,0.07,41,17.566240056906388,32.03950579035839,0.3999052068041562,0.9202971812194077,15,38,81,43.85885477552217,0.17131849768453078,68.19096278684034,84.16654999397399,0.07871891729002632,0.20694806934168625,0.1852201823854976
faceec0e-a231-4367-879a-e08ef9c28a73,44,F,0.82,37,90.55436861745663,105.4935094839584,0.9767252386625789,0.5207681418342127,128,140,91,65.73854192131633,0.15157286186865107,98.7195139764799,118.2141206648926,0.03161099677224415,0.21069995322362822,0.1976215663949198
cf82dd0f-c696-4b53-820e-129a3ecf968b,68,F,0.71,14,70.66607647291717,88.64164442224724,0.8231740155956603,0.6164997268950835,62,191,178,47.295133370455225,0.14375437791278087,61.53350000294167,115.93936549373265,-0.09838817933157605,0.19230119181961824,0.19269221909681947
5d8cd350-df75-4c4a-8e07-fba568487399,46,F,0.08,30,69.90246636232074,71.90253149777209,0.5224810405161183,0.1566384369738083,108,10,174,36.03515778761572,0.0974824497901805,65.93577471574409,104.49615716710713,0.088634964592257,0.19968217957529602,0.21647838336798533
e372eee1-42e5-47a8-b821-9e288462dd87,61,F,0.08,35,83.14546821160903,61.8685706112764,0.12322265417216605,0.043735625879969486,118,146,3,33.1883209293914,0.17246161774475463,99.2452427770425,76.76495305056432,-0.05257110680445776,0.21186034078894833,0.18243714886882878
7014fe56-1c38-4f15-b434-1ae709d82274,47,F,0.99,21,55.317859472232705,69.75560863689539,0.8594157932805891,0.11080796217980704,20,138,134,27.891096014982676,0.1252273192219601,46.20839051755342,67.8992153275955,-0.07847716304802824,0.1893016532648342,0.20776069656422969
d2f91ecb-d36e-457a-be0c-607f828a6f31,35,M,0.37,37,82.43017069823343,27.517031210719093,0.7997810954240216,0.5985315756843657,157,76,108,71.42777359137693,0.06063373638369281,95.97821577738337,111.28220700559184,0.053625635676176446,0.18904132787154607,0.18731004663949744
7359417b-9d17-417f-bea7-b6b0b6788017,34,Other,0.37,5,52.31862158354554,32.407137420390164,0.184585129537033,0.09501169899230466,12,126,162,54.52132419509336,0.09692947412826951,32.99862885833793,69.91813716827768,9.546317334363508e-05,0.2020420381317973,0.1927618029732896
3f185362-85e8-41ae-bf30-1b33ad1de847,66,F,0.81,19,11.381662991992458,20.028093944681086,0.2952782892203101,0.3759928899413114,161,45,47,24.58309669948736,0.19029456478179915,61.24708231842364,111.25564733984014,-0.013245886796396489,0.20094254318119423,0.19662056252248264
3057145d-1557-4f50-a4bc-4b71260e13de,63,Other,0.95,14,43.49856836263043,26.902384197722395,0.7934072581478373,0.550091940458156,3,44,72,42.95481941423812,0.17760203909072697,34.9002458493146,89.44590040274163,-0.05009938406345165,0.1912904988165173,0.21632060357499897
0083fb0e-9c8d-466a-a31a-eec4a636e2b2,22,Other,0.99,26,52.259164928089604,59.906299806581096,0.18522844654740966,0.38865279862984703,155,0,71,42.06401904830659,0.19728585471148088,81.046432003955,84.39340702848625,0.009494297972463728,0.1919230260209929,0.189703130642953
bdcff929-e127-440d-b7f9-9d189a67062e,56,F,0.75,4,73.4192452550681,68.33898331010818,0.9177524891713773,0.16368380146530148,101,167,115,30.90435144256778,0.14419900739061473,72.58862551160124,114.19144673006575,-0.04512307895948251,0.19111380652826263,0.1836523521017868
2ccc082a-6cf7-4190-9cce-23de6cd7bb76,26,M,0.38,25,15.124979362224064,11.96480817261513,0.4245274251963619,0.2737913075141065,58,107,172,46.13045752833144,0.0871265109710618,79.46439844273175,96.23105895241667,0.08031660105741352,0.2108604824799395,0.19274758415962093
999e3e19-96cf-42df-b71d-46989007c4a5,40,F,0.08,45,18.301761172742655,97.64776106504303,0.08703896258765864,0.928317532848577,127,18,80,39.92596192358819,0.07442225745152957,56.213627997761186,94.59684042778306,-0.056959104053361444,0.20607603462249843,0.18418703882142132
1d1813ec-3a2f-45b9-bc38-fb275ad68b37,28,M,0.78,42,30.04996125028856,42.358477067782566,0.8157486435042809,0.6759822755863554,26,75,80,40.50822232953095,0.07803716609126925,55.86373538219662,93.52595667746385,0.0768710300911507,0.2132966873364101,0.1851438594384221
55d6e10c-ecb3-4055-9e4f-355535c275fe,58,Other,0.56,25,30.31734737023381,110.30196384559022,0.3735096830383876,0.49604783867988655,68,71,112,64.34159346727752,0.05296934875208816,33.172349527262625,82.27017096117189,0.011881085145471393,0.21901892113256088,0.20295402391900105
cfd12350-72ce-4f19-b483-007da7effddc,37,M,0.42,18,74.55753495361093,116.42623899751555,0.526499194153781,0.012714889986893518,24,199,95,33.395803130311776,0.10860231664789088,54.496145767074786,107.13858621174764,0.06569762677904821,0.19896657185087946,0.18243607732397973
6976de76-93d8-4c32-a079-edc46ebc3b8b,23,M,0.91,40,28.819412753351788,30.400476214431976,0.11230434441121917,0.9924154004894702,130,188,71,58.51159753132132,0.07871415207493139,95.05018815834416,75.16790664094638,0.042569199172191,0.18266775525621795,0.18123723525574265
902bd80a-e711-4d8c-8692-788197976e1d,44,M,0.11,8,65.14431601895753,60.83070198422267,0.002584014844982385,0.6714549348946433,96,108,146,54.23897743285609,0.11174831906850538,56.54585760263143,116.3336976024765,0.039339022287349715,0.1819236924164814,0.2085765640588199
6e6b09ff-07fd-47f5-85b7-3bf944deb997,33,Other,0.49,39,51.95601576313578,10.135501868306848,0.6379852057932976,0.31692247734494494,195,11,62,54.08555074027204,0.19024916477581483,88.1957394355379,113.63911230281765,-0.035130838460988856,0.19182660157086476,0.19446588379364177
80c9d182-4fa1-4fd7-bb7b-90d40efbfa42,69,Other,0.01,40,59.462965927043065,75.81599916346697,0.5151751703337316,0.8792686599978382,24,188,37,59.78044076850656,0.1145810314260785,88.96278533249539,80.24881954049388,-0.053220613705559305,0.21730178357409805,0.18501501396935494
e42b271e-0470-46e3-b463-2111d63bdf38,28,M,0.47,14,84.6201615019381,76.80370930889383,0.5935385691231472,0.2584316202918181,147,160,66,52.902922171739235,0.18169767454772526,56.126880946546365,103.76782618989982,-0.05782275446384238,0.200928522198835,0.19014451083438833
bbf7a1e8-92d4-4825-89cf-fe0778583924,45,M,0.06,32,43.41624264715731,37.229395116371265,0.7937438503805163,0.5440165791827516,161,44,186,72.75530689078307,0.1408257149923815,74.23920762773324,94.39339166697549,0.07143833141191773,0.19087146064320515,0.20568346029409595
77f2a331-aa2e-48e8-a7fa-504c6cd66041,21,F,0.12,38,78.23658082110569,71.42539398415177,0.6466059134228601,0.6360707637298251,153,89,68,60.53480551701559,0.0870697331992088,36.6760121591141,80.25895811995407,0.06408536405180401,0.19596667178044078,0.19102146268563405
0e8afccb-5a92-4c3b-8e2b-f46a17eef950,39,M,0.12,33,45.0934256573153,34.8094156688109,0.17477344282737717,0.22106337145372845,125,102,12,52.81779508228329,0.10337821388888171,37.257500651399354,119.3112988797268,-0.011885294397538538,0.20394380429618683,0.19978084500481633
06558e1b-c28d-47ab-a54c-6bf9dc36746b,47,F,0.65,23,38.6177807733187,27.690801598600906,0.3607725191105998,0.9783972788005959,132,196,174,69.78578721725869,0.06258793037321442,33.40603645631993,61.51424075089585,-0.07351907730070908,0.20611798632551367,0.18486781226906687
37074067-0bd7-4967-9db6-02c73951deab,66,M,0.75,15,96.06958184475596,81.66714134824912,0.9058911047877604,0.7481919059789975,188,7,188,56.36879389600878,0.10001938903940158,70.67105653625767,75.1587618372772,-0.023549549604508325,0.1861567803913162,0.20352374550421787
493cfb40-4f9e-42f3-8b5a-34d93d26042d,26,F,0.58,33,22.515237464501507,45.85180103472824,0.7699447002516789,0.5578132255110699,8,152,30,37.46865486711074,0.1516311418255301,59.82496843382679,91.20444366666902,0.02386869082738228,0.21908126706180703,0.19264310735373055
ebfa028a-ceca-48a0-aaaf-b11dd261bc42,63,Other,0.96,25,13.582011254872748,74.92903327741847,0.5566370579367172,0.18059459817530088,115,90,113,32.425695090594274,0.06081666393941528,68.36226496649681,91.31718020871384,-0.009119369104009433,0.20179088907931156,0.20507873738114865
a147620b-82ef-40e8-b08a-966b3971a110,27,M,0.37,17,78.24366292587045,57.657142386882114,0.2556449978092723,0.053858206998026126,177,173,21,29.13966713976073,0.08081021127170442,66.47512333558716,95.33598449673384,0.056037853696599,0.18542753271169116,0.21233579529216093
8be14f15-b6cb-4720-bd01-9799a2adc0fb,66,M,0.29,33,11.4837220086387,118.27865481431944,0.30206050183479505,0.32005983252098347,133,86,92,73.96731275276609,0.10721615621199673,54.51420937635112,105.10057032137516,0.09952456445027709,0.21574541013384535,0.2044658567755997
4ec25da5-3707-4688-a984-996af0326468,54,M,0.87,47,84.52250411678779,26.453870693432233,0.7319580675856345,0.7531873359134028,59,157,170,62.60812590788395,0.1973074305523944,77.4231390376431,97.40866983115778,-0.061773582310220634,0.18298553724317715,0.19182990250380083
f2672570-1002-4929-bf67-76997837b036,33,M,0.22,2,46.53337265393814,61.10584562993912,0.8511742608527708,0.26933129830202507,171,174,66,76.24270628985924,0.16772927344383204,83.09513166414735,96.01688763168222,-0.008069836068085512,0.21630941732710052,0.19022974806193202
fabbb555-1915-4945-9d75-2c7d7e56afa8,36,F,0.96,14,91.97379934273184,84.85022889952577,0.6714246695306144,0.5395562204955051,120,176,53,56.19750834289658,0.1600230119738156,31.0239781214373,63.2108677747826,-0.013803219615835595,0.2198626262515593,0.1930968383493379
fca4a08d-594e-484f-b8b7-b7e9d9aa61e1,55,M,0.01,40,73.54562180658104,53.50995922679655,0.8095299757684418,0.7279471767307432,138,174,137,48.40405288969475,0.0674286434788169,44.50696098382148,82.5918172673579,-0.039101493450209836,0.20801727196626016,0.18658482052946018
09c0d3e7-83a2-49e0-8355-24c103901880,69,Other,0.97,40,62.98844336575597,117.21698370577589,0.766656135200406,0.10794371464646435,193,83,41,23.58298933825336,0.16714938404224874,79.92651076583358,73.92334438206936,-0.06038089665594209,0.2108178888429596,0.1872468740340008
0e795dfe-4e7e-4086-8d64-22e61d2642e3,59,Other,0.04,39,95.18414572048773,89.40763907196286,0.14970396795695773,0.6852980161158734,174,81,63,60.29853689276179,0.1677903217274023,57.063412084368395,75.92220669611852,-0.08686157670206816,0.19349211345869946,0.2116276440760067
210ef1ec-e053-4f1a-b6d4-630c520d9c7e,23,M,0.89,6,42.68169043994516,82.26822433209423,0.423944812913302,0.0918708877100447,107,145,125,54.93252558609387,0.14016540434364927,76.37387628591257,93.2602484604207,0.07742386344473969,0.21766307410935734,0.1953893030602978
951b6dfb-1515-4917-a883-aea2702e8635,21,Other,0.53,6,95.63825897126515,93.27651943723457,0.15298380082856267,0.9651297421269965,107,193,20,79.41253361525729,0.1985542672997558,54.28738618141909,71.9703188957765,-0.01603026046273648,0.20118855864433471,0.19743980722282342
32760059-f375-44f2-8b76-dd16cd2df8c7,25,M,0.99,3,17.82512135501466,114.79135018425887,0.2352355848019848,0.4883941300649396,130,67,193,34.34952666693458,0.0987880858886828,57.352860663074594,77.63694606101384,-0.0006208962999902257,0.2092955378639022,0.20376197862267245
c21d5215-76b0-4555-be17-51eeca4eedd2,61,M,0.07,7,50.956719483579214,109.86005182831042,0.8692596246510526,0.15067610770987738,75,160,168,51.84424131721015,0.19119086723627776,41.10752115827795,74.22508251104041,0.08338840964018318,0.2169643086364512,0.2035861398060619
49284ef7-15f8-436b-88ba-e010af518326,23,Other,0.55,8,30.641566127258514,89.67138389390531,0.47289196563318214,0.3423836360335465,29,126,151,59.05744010708436,0.18720966724347557,48.0761713766312,116.91017659309168,0.05525809550318957,0.21900719903902033,0.18269507486087702
38fb6ffa-90c4-44d9-aea5-dbd92f4f3675,48,M,0.97,42,56.285063996278375,92.40778030114114,0.5353581018426609,0.41341644929526145,20,163,34,58.67547048454062,0.051722098962406676,72.3788230255311,116.67994393026571,-0.07389974717656315,0.21332817426386697,0.21326163145350663
c99bef6b-b003-4f6c-88b5-da05f8c9e059,37,Other,0.52,15,20.391318399700538,26.051428143866,0.17844596522777212,0.7581850110765374,155,81,183,53.67761257690417,0.11751747897122167,60.321417792061645,96.5964935157631,0.013083993521548477,0.1921207002792812,0.18709306212895757
2d4d57b2-5dc9-4cd4-b91a-dc0ee4bb6557,45,F,0.63,47,84.94531772945412,21.307164494193227,0.312271786048796,0.7434237860766093,189,146,29,66.61568061963352,0.19656563495773602,84.20118780612167,115.471348123914,-0.011549544696088177,0.2186619006620833,0.20892286544198677
bb5a3eef-bdbc-4324-993b-69e846e79eec,63,M,0.7,29,85.40874568488294,72.79949520285807,0.23024616842786993,0.611940505337331,160,155,56,32.29887257160898,0.06546820436121137,89.68094684568399,107.1487587281024,0.05944221451575256,0.20512478124974287,0.21090683952512665
7a0fabdd-8943-44c8-9fdc-128f8a5993e2,53,F,0.45,33,95.7474497087305,12.0204400634594,0.20618616451842642,0.10593071255849296,162,167,46,63.537632016464954,0.13216770415749793,67.9152492751732,95.39687296810853,0.044846509522389846,0.2172256990540784,0.20859598136365254
5fb8316f-6987-453b-9be3-6036d66e9321,29,Other,0.63,30,19.69385338390744,63.05920197067507,0.6379607933159701,0.15156937158767358,179,83,162,57.18407428598535,0.19684362605616562,83.07871044392414,60.386112689807746,0.038081144382214396,0.20704420103257407,0.20315910586216582
31a4e6b7-05ed-402a-952b-17d5aeb0c7a6,55,F,0.58,39,64.21659233597411,33.13845379107555,0.2568838476457148,0.09375692064555663,33,112,18,73.7645067076744,0.13332431361587904,51.4833159236199,106.35097716476425,-0.03189103290402062,0.19228955847390883,0.1805843598843553
f5d9c3f8-9328-4006-91b3-521a8d1c833a,33,F,0.9,27,50.05254432653511,48.06182244093235,0.6320154860204185,0.5771727832875501,40,75,113,70.8316663420149,0.0784722954458234,59.047985078005475,102.14930049530813,0.060992746079850904,0.19480098096571263,0.19441501969452682
bf5ba9d2-a0c1-4fe1-b6de-3a8d1651d8ec,50,Other,0.05,36,37.71645454420216,95.33852093722517,0.058454614108553904,0.877138441511404,50,121,7,38.9088223479532,0.1373274845138885,79.89443733517817,96.91521919694483,-0.08952174088102777,0.20201887108411762,0.20419357717450323
3c6f2338-6643-4503-bc2e-ff22f27bbdb4,67,F,0.28,29,38.39631530775079,113.53612546556252,0.14177439352710186,0.4338005122547718,174,142,25,36.574239498509186,0.08066608609243203,57.034839497192145,105.6254587009483,-0.06807501971356655,0.21160059366239528,0.19549805183690155
f64a6ece-2a88-423b-8aa4-e3fda15d1dae,34,F,0.95,38,44.215387307641464,17.965789936097565,0.2745402540001254,0.1608481739577462,81,40,112,78.89919943114687,0.12795563943417265,71.19534546112922,90.77532988648595,-0.03287534540441766,0.1927193020536134,0.2145391957965125
b91e6998-6a2b-4cef-882e-24b280e7d505,27,Other,0.89,33,71.96792722045053,68.76664265740897,0.5970469168956917,0.558042325148967,57,166,70,51.635910854915394,0.061106332686852206,42.9760945357758,102.24499627928034,-0.08463851178614375,0.2031892466453677,0.19235209101398462
6f10f124-ee28-425f-9ba4-99b65402d456,33,F,0.46,37,61.837175535474685,107.078683440156,0.675841245087376,0.8117522168657099,74,1,29,74.38525783486621,0.1408224003821607,71.98399204793486,116.1103252035896,-0.05300114449306168,0.19382499974305606,0.19174139169834642
9599fa05-d72c-4aba-a374-9d60fff8d516,42,Other,0.62,27,48.66974371230746,19.07593878844634,0.4427169667795271,0.74171206151293,184,190,134,29.83286142682893,0.12751849086922373,90.30595950588256,82.54830095076518,0.06603019659958363,0.2126307761854043,0.19063990772370631
c48d69d2-aee5-435a-a4ec-21e505d2106a,59,F,0.28,33,12.213673985114099,100.69654515865172,0.44579091457722897,0.8814507796750214,22,28,66,58.56913488801046,0.1610242053142195,90.8047747876398,102.48731009403753,0.08965030755801587,0.19866912375071802,0.19331123475843182
8393dd3d-2ac9-4fa6-af9c-cbc8e85bf040,40,Other,0.19,4,12.387707687500923,49.35814860210985,0.7245168513986181,0.27790209724886783,175,104,64,68.59161124163518,0.14460507067381778,80.70410844306778,88.54126908065753,-0.03907952884516191,0.1830689130741154,0.20229619857256748
604621d4-70e3-4955-ba99-aaf5bedd0246,35,Other,0.46,22,5.222242109448935,45.430417244126886,0.01582109176558244,0.19395386726777486,127,193,35,76.84371497518681,0.1324409402796135,82.20273653532882,100.4639791088389,-0.04709683920223236,0.18664210085926145,0.20828061177090362
02fd7a73-7543-41cd-9887-004fc74dff3f,64,F,0.35,2,96.93144187967322,117.52130249462644,0.34109002447422054,0.8798164859419387,149,50,24,40.24040846102141,0.1534668273872182,69.05492116054904,105.77360013326185,-0.04402146955071462,0.1824441867047853,0.2065027167095514
c1597df6-9b76-4e42-b2b0-0399ad36e6c3,37,F,0.58,10,5.499112763046567,32.09449988485236,0.8187070571192328,0.6575603127780231,16,74,36,63.498870195443146,0.07159128703583463,70.92676631160774,62.727150026147754,-0.04445618252983124,0.199972117840573,0.2123087127992592
d6a0a56f-b6b6-4bf8-b38e-1405199502e3,66,F,0.08,5,14.793905871305764,86.2513334904949,0.6032194102133722,0.31092893000755417,68,9,0,52.328780542377146,0.13930394918879063,39.35554069873626,98.79602663691972,-0.09281396356280541,0.1842534918939291,0.21543655981989698
025a84b9-8ffa-4118-b785-668967daff9e,43,M,0.97,10,34.886672896894034,100.3584800810853,0.3372271327554204,0.7423480505725092,107,141,142,23.63773556398809,0.07581659042341665,61.07014318949108,73.60447106441667,0.08538326926622163,0.1845655987723853,0.21264316169373404
b79ad725-dc37-45bb-829a-1bc63dbb7021,45,M,0.99,33,81.70587392259232,14.530184480719884,0.9055247923296739,0.8151183844803679,138,50,36,61.399984238536604,0.18882833117778217,61.55433987204547,100.20195226845401,-0.05726037168593432,0.2176419304015351,0.1807578161349742
f6f3b7f9-ebb8-4e86-831a-3c6cb9036e02,44,M,0.7,38,96.39938464759118,83.74240041898534,0.7726227274493825,0.6149782403411324,93,117,140,61.405793494270604,0.060250115726840636,97.09484849674182,88.0998111560288,-0.01599918518371901,0.2149062028870422,0.20943671814207954
ff2932bb-8ce8-47a6-96f2-b6abecf5087d,64,Other,0.54,13,80.05128808522633,114.67049717908597,0.2648954472367334,0.6878841098799151,14,120,135,75.83640829079222,0.114556212453619,60.17608038363026,106.41316451189323,-0.09806262345180645,0.19808346387245462,0.18833598294473325
45803aaf-dce5-4d85-bacf-c1c99f44bb50,60,F,0.31,31,70.60322208233586,23.66419634008653,0.6452898375257169,0.3752599044426663,90,38,132,49.83874677013834,0.15436962164831675,68.45398514319304,67.40404891233578,0.07159101818301143,0.21943221283400824,0.1853171217083193
232981b4-8cd3-44b0-9cc7-c5c2552a3e4a,48,Other,0.81,47,54.52356340428909,108.58434329535422,0.5957507281889567,0.5386956673430391,162,27,187,33.81505524263088,0.11870333175023882,67.32759794953718,97.5793410993717,0.046231468890983445,0.18000746112682653,0.20553955139196542
f9397723-9482-4ccc-b92c-43b4d5ec06b1,34,M,0.68,36,13.236995126907443,75.42543011146297,0.4011879140389827,0.5241591707261622,32,2,127,22.67382940692075,0.06381428798493535,74.5733201931029,76.70824373565314,0.08935120703474064,0.20455917825093575,0.1927897278163078
ce3a2717-136f-4dc7-868b-e1f69a5adc78,64,F,0.16,45,96.02622533537338,77.82650400487215,0.36695607920480067,0.8480477911307719,124,83,126,44.93853120115434,0.13300685241900612,82.37629819323271,111.17891971983549,0.056323095839279816,0.2046571270948748,0.18228468653481772
8d4a011c-353d-4972-b2b1-6dfca18db048,20,Other,0.91,24,77.04727932483974,77.42385923521665,0.34356047477570395,0.8399639802821826,15,197,0,38.11500200465011,0.1462447863241032,45.75293133196105,115.70301033817844,-0.037258697589586956,0.19829772223479553,0.18550518937593444
cb52d799-473d-4c95-a5c6-3b2f7af0e439,44,F,0.82,15,65.70019160675487,42.87194749710452,0.6171557833956468,0.8326804693470432,161,154,163,65.66529836143253,0.15556884664857618,67.0107093368905,119.78389762074332,-0.050425328254315276,0.19587791891737172,0.18003717667479843
