driver_id,heart_rate_bpm,drowsiness_score,stress_level
4f057204-cb17-480d-a4cc-531bed0d2773,112,0.5722924691708383,0.9803315837160457
4f057204-cb17-480d-a4cc-531bed0d2773,122,0.30569701928718185,0.19091103115034602
4f057204-cb17-480d-a4cc-531bed0d2773,92,0.31692200515627766,0.1694927466860925
4f057204-cb17-480d-a4cc-531bed0d2773,84,0.3946914668094722,0.8442131407263114
4f057204-cb17-480d-a4cc-531bed0d2773,126,0.570061170089365,0.09717649377076854
f6118f94-91ea-450d-92df-9eba9bfbbb04,91,0.6711435168240506,0.3586467812961639
f6118f94-91ea-450d-92df-9eba9bfbbb04,86,0.29529058841893874,0.3225507642386005
f6118f94-91ea-450d-92df-9eba9bfbbb04,92,0.13662133144202881,0.7089109969101186
f6118f94-91ea-450d-92df-9eba9bfbbb04,98,0.29359184426449336,0.8093611554785136
f6118f94-91ea-450d-92df-9eba9bfbbb04,109,0.8670723185801037,0.9132405525564713
a19777e9-aa8a-4988-9250-6f8753442ac2,66,0.5015162946871996,0.7982951789667752
a19777e9-aa8a-4988-9250-6f8753442ac2,124,0.07094091699992766,0.3967838272138884
a19777e9-aa8a-4988-9250-6f8753442ac2,73,0.8900053418175663,0.3379951568515358
a19777e9-aa8a-4988-9250-6f8753442ac2,125,0.43847412301808697,0.6720261352951994
a19777e9-aa8a-4988-9250-6f8753442ac2,110,0.46559801813246016,0.5426446347075766
9a4e68ce-f3d7-4547-ae27-a58e13df63da,81,0.5908332605690108,0.03050024993904943
9a4e68ce-f3d7-4547-ae27-a58e13df63da,111,0.0388347344294232,0.3032655146732228
9a4e68ce-f3d7-4547-ae27-a58e13df63da,119,0.3266512417960409,0.8278690037875887
9a4e68ce-f3d7-4547-ae27-a58e13df63da,119,0.21582102749684318,0.6228904758190003
9a4e68ce-f3d7-4547-ae27-a58e13df63da,127,0.8420230750119814,0.19438003399487302
c501ac66-440f-4a49-8dc2-1e7d9fadc22b,106,0.6995122107671938,0.13835309241780136
c501ac66-440f-4a49-8dc2-1e7d9fadc22b,75,0.9758520794625346,0.5163003483011953
c501ac66-440f-4a49-8dc2-1e7d9fadc22b,89,0.04106751676787579,0.39882090144479454
c501ac66-440f-4a49-8dc2-1e7d9fadc22b,78,0.4389714207056361,0.07845638134226596
c501ac66-440f-4a49-8dc2-1e7d9fadc22b,121,0.8359801205122058,0.695974206093698
04d73847-cf60-4f76-9c28-f8493f3efd17,60,0.17329432007084578,0.15643704267108605
04d73847-cf60-4f76-9c28-f8493f3efd17,93,0.23978735915740323,0.09387329008129175
04d73847-cf60-4f76-9c28-f8493f3efd17,60,0.9548652806631941,0.7378969166957685
04d73847-cf60-4f76-9c28-f8493f3efd17,122,0.43567289867789105,0.7300393165618185
04d73847-cf60-4f76-9c28-f8493f3efd17,126,0.24773098950115746,0.3559726786512616
6936490e-dc03-41f7-a0a0-2a675a88bf14,116,0.3418796667164016,0.09179906581344188
6936490e-dc03-41f7-a0a0-2a675a88bf14,106,0.040728802318970136,0.8554605840110072
6936490e-dc03-41f7-a0a0-2a675a88bf14,128,0.4741738290873252,0.09783416065100148
6936490e-dc03-41f7-a0a0-2a675a88bf14,107,0.8069129770507795,0.3463043210894008
6936490e-dc03-41f7-a0a0-2a675a88bf14,82,0.048058924197033726,0.9491457315913859
d8de7bf3-df50-4d81-a569-b93ddf294d50,93,0.26089362334171395,0.01530454029038475
d8de7bf3-df50-4d81-a569-b93ddf294d50,78,0.5031362585800877,0.8564898411883223
d8de7bf3-df50-4d81-a569-b93ddf294d50,128,0.6839637693981411,0.6158511643899138
d8de7bf3-df50-4d81-a569-b93ddf294d50,61,0.026511310541621813,0.5857755812734633
d8de7bf3-df50-4d81-a569-b93ddf294d50,83,0.6771683423829817,0.5733670416719333
752ee9d0-bb90-4020-9411-0ae44caebbff,92,0.45825289049151663,0.5456167893159349
752ee9d0-bb90-4020-9411-0ae44caebbff,71,0.38610263780077425,0.9611905638239142
752ee9d0-bb90-4020-9411-0ae44caebbff,102,0.19579113478929644,0.06936130087516545
752ee9d0-bb90-4020-9411-0ae44caebbff,105,0.018221825651549728,0.0944429607559284
752ee9d0-bb90-4020-9411-0ae44caebbff,94,0.3365542148887265,0.6557226353807422
9e145d2a-dbd7-4a17-97a1-a5c31d5e5b61,85,0.6816136689727897,0.34062456946424
9e145d2a-dbd7-4a17-97a1-a5c31d5e5b61,66,0.11816482762165625,0.6967371653641506
9e145d2a-dbd7-4a17-97a1-a5c31d5e5b61,88,0.039186326675646255,0.41794603171557876
9e145d2a-dbd7-4a17-97a1-a5c31d5e5b61,95,0.17743954377972282,0.7506147516408583
9e145d2a-dbd7-4a17-97a1-a5c31d5e5b61,123,0.5759245752580846,0.7316477552996402
c1fe397f-a5db-4059-b19d-021624598c79,95,0.37201808579278317,0.7764129607419968
c1fe397f-a5db-4059-b19d-021624598c79,83,0.8671166072097221,0.5618666921437736
c1fe397f-a5db-4059-b19d-021624598c79,71,0.42899402737501835,0.7508710677914974
c1fe397f-a5db-4059-b19d-021624598c79,89,0.9025529066795667,0.5052523724478571
c1fe397f-a5db-4059-b19d-021624598c79,72,0.8955232284962005,0.3892016787341631
faceec0e-a231-4367-879a-e08ef9c28a73,71,0.9585414968831983,0.8471431440955898
faceec0e-a231-4367-879a-e08ef9c28a73,68,0.31931363759041487,0.9500619670508049
faceec0e-a231-4367-879a-e08ef9c28a73,111,0.5734378881232861,0.6318372121697993
faceec0e-a231-4367-879a-e08ef9c28a73,128,0.29321077169806453,0.32866454536991596
faceec0e-a231-4367-879a-e08ef9c28a73,112,0.7915790437258485,0.7896181427945539
cf82dd0f-c696-4b53-820e-129a3ecf968b,112,0.49442030470258147,0.057558760016644284
cf82dd0f-c696-4b53-820e-129a3ecf968b,64,0.7370355567910089,0.5459157701649889
cf82dd0f-c696-4b53-820e-129a3ecf968b,77,0.9686519439741349,0.6880300101750391
cf82dd0f-c696-4b53-820e-129a3ecf968b,117,0.6182180633162611,0.10112267612279024
cf82dd0f-c696-4b53-820e-129a3ecf968b,66,0.4260914750469411,0.22257641757103053
5d8cd350-df75-4c4a-8e07-fba568487399,68,0.8218600592903562,0.7062422271564962
5d8cd350-df75-4c4a-8e07-fba568487399,64,0.5133261686923929,0.2332280724245278
5d8cd350-df75-4c4a-8e07-fba568487399,67,0.3742707957561203,0.3706421470668909
5d8cd350-df75-4c4a-8e07-fba568487399,76,0.9472485773838587,0.9860010638228709
5d8cd350-df75-4c4a-8e07-fba568487399,63,0.35021824670031354,0.7081811955831998
e372eee1-42e5-47a8-b821-9e288462dd87,78,0.7771469159274368,0.558404249735805
e372eee1-42e5-47a8-b821-9e288462dd87,78,0.11119748230615134,0.49262510429085915
e372eee1-42e5-47a8-b821-9e288462dd87,72,0.4052020867814171,0.5714730252050106
e372eee1-42e5-47a8-b821-9e288462dd87,79,0.11881791626807192,0.11752624677710488
e372eee1-42e5-47a8-b821-9e288462dd87,98,0.7460448792654233,0.5833687650971596
7014fe56-1c38-4f15-b434-1ae709d82274,121,0.40022289287202484,0.47771489088022767
7014fe56-1c38-4f15-b434-1ae709d82274,84,0.8685991281894603,0.22359583851945264
7014fe56-1c38-4f15-b434-1ae709d82274,65,0.8021092490267341,0.9779006687542708
7014fe56-1c38-4f15-b434-1ae709d82274,104,0.04315991195057611,0.8911431136980711
7014fe56-1c38-4f15-b434-1ae709d82274,95,0.5538542844013208,0.969302535619099
d2f91ecb-d36e-457a-be0c-607f828a6f31,77,0.16621543190925292,0.21680910658649122
d2f91ecb-d36e-457a-be0c-607f828a6f31,74,0.45454106476777323,0.6275580800840634
d2f91ecb-d36e-457a-be0c-607f828a6f31,62,0.901158010490989,0.04544638034145787
d2f91ecb-d36e-457a-be0c-607f828a6f31,71,0.9587024074078462,0.057863897757707394
d2f91ecb-d36e-457a-be0c-607f828a6f31,83,0.6201325978015367,0.2773811829811327
7359417b-9d17-417f-bea7-b6b0b6788017,95,0.46369840493998216,0.3533522280260528
7359417b-9d17-417f-bea7-b6b0b6788017,109,0.26593792496423896,0.36034509520526825
7359417b-9d17-417f-bea7-b6b0b6788017,123,0.45324084682883103,0.032315951109650465
7359417b-9d17-417f-bea7-b6b0b6788017,92,0.41120672087218624,0.6027818820232985
7359417b-9d17-417f-bea7-b6b0b6788017,88,0.1331851252237497,0.07620037959916315
3f185362-85e8-41ae-bf30-1b33ad1de847,65,0.949799913291924,0.72571950838836
3f185362-85e8-41ae-bf30-1b33ad1de847,106,0.9191765518355596,0.08274842003530614
3f185362-85e8-41ae-bf30-1b33ad1de847,89,0.8660638895004084,0.04521867010618941
3f185362-85e8-41ae-bf30-1b33ad1de847,92,0.7776022837352256,0.48037008186635466
3f185362-85e8-41ae-bf30-1b33ad1de847,108,0.37673896993794076,0.7495782999760721
3057145d-1557-4f50-a4bc-4b71260e13de,118,0.8421189231357087,0.8383287047111379
3057145d-1557-4f50-a4bc-4b71260e13de,60,0.013671964826997285,0.07535906035246231
3057145d-1557-4f50-a4bc-4b71260e13de,128,0.9997176732861306,0.9966368370739054
3057145d-1557-4f50-a4bc-4b71260e13de,112,0.585149532325472,0.7261208440718481
3057145d-1557-4f50-a4bc-4b71260e13de,76,0.24108483232963185,0.2050453285065249
0083fb0e-9c8d-466a-a31a-eec4a636e2b2,60,0.9540510272587224,0.60617463445088
0083fb0e-9c8d-466a-a31a-eec4a636e2b2,121,0.8782206674791923,0.7569991321722287
0083fb0e-9c8d-466a-a31a-eec4a636e2b2,93,0.3581627180328405,0.11355759219962902
0083fb0e-9c8d-466a-a31a-eec4a636e2b2,85,0.49816518664589293,0.4762106967890142
0083fb0e-9c8d-466a-a31a-eec4a636e2b2,62,0.5201635011119934,0.8521815003185401
bdcff929-e127-440d-b7f9-9d189a67062e,113,0.967973765439823,0.08840822336564658
bdcff929-e127-440d-b7f9-9d189a67062e,116,0.5899558971376361,0.48004596701847513
bdcff929-e127-440d-b7f9-9d189a67062e,82,0.755137255673619,0.6203095513534647
bdcff929-e127-440d-b7f9-9d189a67062e,125,0.8050446675193619,0.9031510586766263
bdcff929-e127-440d-b7f9-9d189a67062e,123,0.014544665667881929,0.350587558806597
2ccc082a-6cf7-4190-9cce-23de6cd7bb76,89,0.5548156085422257,0.09100209105133028
2ccc082a-6cf7-4190-9cce-23de6cd7bb76,111,0.5474463068991116,0.4509104474161044
2ccc082a-6cf7-4190-9cce-23de6cd7bb76,89,0.6220867002278735,0.8623637087467452
2ccc082a-6cf7-4190-9cce-23de6cd7bb76,64,0.7964717756738773,0.45934680794617244
2ccc082a-6cf7-4190-9cce-23de6cd7bb76,76,0.4921162930795382,0.25824438829895835
999e3e19-96cf-42df-b71d-46989007c4a5,128,0.980032575285477,0.4926180939928696
999e3e19-96cf-42df-b71d-46989007c4a5,102,0.24014561877819307,0.07586332810866392
999e3e19-96cf-42df-b71d-46989007c4a5,82,0.12804583895777244,0.15190269351229435
999e3e19-96cf-42df-b71d-46989007c4a5,75,0.6408747448032146,0.18188008439914483
999e3e19-96cf-42df-b71d-46989007c4a5,115,0.4116612143575281,0.8743176048544171
1d1813ec-3a2f-45b9-bc38-fb275ad68b37,86,0.6675577385210272,0.17231987120162984
1d1813ec-3a2f-45b9-bc38-fb275ad68b37,110,0.04086861626647886,0.16893506307216455
1d1813ec-3a2f-45b9-bc38-fb275ad68b37,101,0.17701048427674682,0.08870253375705561
1d1813ec-3a2f-45b9-bc38-fb275ad68b37,60,0.534423503732523,0.3559914842719861
1d1813ec-3a2f-45b9-bc38-fb275ad68b37,105,0.36426986104807546,0.5034172708548569
55d6e10c-ecb3-4055-9e4f-355535c275fe,104,0.321582764680029,0.09229058622874609
55d6e10c-ecb3-4055-9e4f-355535c275fe,106,0.6279003894909078,0.08175903194887191
55d6e10c-ecb3-4055-9e4f-355535c275fe,122,0.3772859652420726,0.0025950243836465603
55d6e10c-ecb3-4055-9e4f-355535c275fe,95,0.8062012797930613,0.7482596903836584
55d6e10c-ecb3-4055-9e4f-355535c275fe,111,0.2093493233367103,0.370472102791382
cfd12350-72ce-4f19-b483-007da7effddc,73,0.618254771530296,0.3689136395697724
cfd12350-72ce-4f19-b483-007da7effddc,61,0.7474709381337565,0.0366832028905979
cfd12350-72ce-4f19-b483-007da7effddc,115,0.13311692858747826,0.6871655054033311
cfd12350-72ce-4f19-b483-007da7effddc,82,0.5116774421156661,0.5321134852653157
cfd12350-72ce-4f19-b483-007da7effddc,77,0.44741236682345464,0.5326172664550232
6976de76-93d8-4c32-a079-edc46ebc3b8b,74,0.1048691665324809,0.7374052060938191
6976de76-93d8-4c32-a079-edc46ebc3b8b,87,0.02007119777772637,0.3220791655831783
6976de76-93d8-4c32-a079-edc46ebc3b8b,103,0.23321641154980122,0.34292686427826025
6976de76-93d8-4c32-a079-edc46ebc3b8b,84,0.6791023191444896,0.7891712386073383
6976de76-93d8-4c32-a079-edc46ebc3b8b,77,0.08692028808742369,0.5371065418185478
902bd80a-e711-4d8c-8692-788197976e1d,93,0.5577422659504374,0.5865354346607591
902bd80a-e711-4d8c-8692-788197976e1d,101,0.28377590579872447,0.3630822963986351
902bd80a-e711-4d8c-8692-788197976e1d,85,0.6075552222935728,0.24435315546465453
902bd80a-e711-4d8c-8692-788197976e1d,118,0.9865152487929797,0.6057748193568872
902bd80a-e711-4d8c-8692-788197976e1d,92,0.00753436313407474,0.22533279771252823
6e6b09ff-07fd-47f5-85b7-3bf944deb997,129,0.24595772838450813,0.16068137325955567
6e6b09ff-07fd-47f5-85b7-3bf944deb997,121,0.2850951686938471,0.17337359529475482
6e6b09ff-07fd-47f5-85b7-3bf944deb997,114,0.8423140352981816,0.051635477874512836
6e6b09ff-07fd-47f5-85b7-3bf944deb997,90,0.4103968269896615,0.9823786169086064
6e6b09ff-07fd-47f5-85b7-3bf944deb997,65,0.39785559904574164,0.9694704332753689
80c9d182-4fa1-4fd7-bb7b-90d40efbfa42,63,0.005300006397605417,0.9750671629451425
80c9d182-4fa1-4fd7-bb7b-90d40efbfa42,110,0.8208614731533526,0.7184572708365536
80c9d182-4fa1-4fd7-bb7b-90d40efbfa42,67,0.476619484126412,0.8385825587026248
80c9d182-4fa1-4fd7-bb7b-90d40efbfa42,64,0.18704374855752337,0.3236792364042437
80c9d182-4fa1-4fd7-bb7b-90d40efbfa42,78,0.19950692733831976,0.7362471836984882
e42b271e-0470-46e3-b463-2111d63bdf38,71,0.11483682473920354,0.6106200424416326
e42b271e-0470-46e3-b463-2111d63bdf38,123,0.08729017958967544,0.506103956359347
e42b271e-0470-46e3-b463-2111d63bdf38,62,0.05182353682242691,0.3366042781939206
e42b271e-0470-46e3-b463-2111d63bdf38,69,0.5486031179381532,0.5489219798889773
e42b271e-0470-46e3-b463-2111d63bdf38,61,0.32235384497472297,0.8098744458546349
bbf7a1e8-92d4-4825-89cf-fe0778583924,124,0.13882477344202038,0.0027108994143296705
bbf7a1e8-92d4-4825-89cf-fe0778583924,68,0.5956387406078443,0.47157618855015837
bbf7a1e8-92d4-4825-89cf-fe0778583924,94,0.3488682665429953,0.9295291442478258
bbf7a1e8-92d4-4825-89cf-fe0778583924,121,0.7459745255487181,0.4085182929359169
bbf7a1e8-92d4-4825-89cf-fe0778583924,68,0.20500181005323725,0.3792285849638004
77f2a331-aa2e-48e8-a7fa-504c6cd66041,60,0.741120649290059,0.5744731131799119
77f2a331-aa2e-48e8-a7fa-504c6cd66041,123,0.7815144817514149,0.8279408871774919
77f2a331-aa2e-48e8-a7fa-504c6cd66041,73,0.7995371309195156,0.8251326766927972
77f2a331-aa2e-48e8-a7fa-504c6cd66041,96,0.8145747202313821,0.6651972206962001
77f2a331-aa2e-48e8-a7fa-504c6cd66041,85,0.907866130462516,0.3161965822964946
0e8afccb-5a92-4c3b-8e2b-f46a17eef950,101,0.3924451074226354,0.8165994394715771
0e8afccb-5a92-4c3b-8e2b-f46a17eef950,98,0.713782454855326,0.8996674452921731
0e8afccb-5a92-4c3b-8e2b-f46a17eef950,97,0.539781061914633,0.43874467538833906
0e8afccb-5a92-4c3b-8e2b-f46a17eef950,84,0.3553624518183959,0.3914821102015019
0e8afccb-5a92-4c3b-8e2b-f46a17eef950,125,0.5435528611139886,0.9064721109645469
06558e1b-c28d-47ab-a54c-6bf9dc36746b,110,0.5428493106134089,0.4315281431364426
06558e1b-c28d-47ab-a54c-6bf9dc36746b,126,0.6277080530714179,0.3349056146570861
06558e1b-c28d-47ab-a54c-6bf9dc36746b,123,0.16673075999338316,0.8786291153734382
06558e1b-c28d-47ab-a54c-6bf9dc36746b,92,0.5334610919763215,0.8938925830509576
06558e1b-c28d-47ab-a54c-6bf9dc36746b,95,0.9976926159238433,0.7524031200388227
37074067-0bd7-4967-9db6-02c73951deab,86,0.743946292572677,0.03353243473577938
37074067-0bd7-4967-9db6-02c73951deab,125,0.7624586857406905,0.8767656367617495
37074067-0bd7-4967-9db6-02c73951deab,97,0.5364813514845947,0.3788215655569157
37074067-0bd7-4967-9db6-02c73951deab,111,0.39728729056036727,0.7972953657795536
37074067-0bd7-4967-9db6-02c73951deab,64,0.4863574819956078,0.4089551770854932
493cfb40-4f9e-42f3-8b5a-34d93d26042d,104,0.7200365365460744,0.6411476328852973
493cfb40-4f9e-42f3-8b5a-34d93d26042d,95,0.5427244433475962,0.25179905890695276
493cfb40-4f9e-42f3-8b5a-34d93d26042d,128,0.8267988278090783,0.9590747945640278
493cfb40-4f9e-42f3-8b5a-34d93d26042d,97,0.22735098302998702,0.4235968624204829
493cfb40-4f9e-42f3-8b5a-34d93d26042d,105,0.6149502631526544,0.9118524088429647
ebfa028a-ceca-48a0-aaaf-b11dd261bc42,121,0.1007946030158865,0.2560155318536622
ebfa028a-ceca-48a0-aaaf-b11dd261bc42,119,0.5929629052588216,0.10221266422519959
ebfa028a-ceca-48a0-aaaf-b11dd261bc42,127,0.7900846371240867,0.023022604787637513
ebfa028a-ceca-48a0-aaaf-b11dd261bc42,90,0.6067150463828559,0.424130671302386
ebfa028a-ceca-48a0-aaaf-b11dd261bc42,88,0.1042469660518095,0.8404396319804229
a147620b-82ef-40e8-b08a-966b3971a110,70,0.4508393714041321,0.11323804584075525
a147620b-82ef-40e8-b08a-966b3971a110,80,0.16552051036728976,0.18632087949412068
a147620b-82ef-40e8-b08a-966b3971a110,116,0.33214641265493894,0.3114442640456412
a147620b-82ef-40e8-b08a-966b3971a110,99,0.6078943937942587,0.37930569838554884
a147620b-82ef-40e8-b08a-966b3971a110,112,0.3351972416459009,0.8028534485980114
8be14f15-b6cb-4720-bd01-9799a2adc0fb,85,0.3334991716911442,0.3981686935909433
8be14f15-b6cb-4720-bd01-9799a2adc0fb,84,0.863518140612957,0.9229602317984849
8be14f15-b6cb-4720-bd01-9799a2adc0fb,66,0.3469532018962277,0.7375012481097484
8be14f15-b6cb-4720-bd01-9799a2adc0fb,76,0.5870682241365672,0.03284667024343835
8be14f15-b6cb-4720-bd01-9799a2adc0fb,110,0.2482264427571519,0.5776319540915472
4ec25da5-3707-4688-a984-996af0326468,111,0.4189254495045479,0.9148459010681
4ec25da5-3707-4688-a984-996af0326468,108,0.7804957075460877,0.2775871726294181
4ec25da5-3707-4688-a984-996af0326468,85,0.013094456588333636,0.6635373720167106
4ec25da5-3707-4688-a984-996af0326468,108,0.5573053688900479,0.860632017890734
4ec25da5-3707-4688-a984-996af0326468,122,0.9968742518459474,0.5021950103312426
f2672570-1002-4929-bf67-76997837b036,60,0.3099369262686109,0.3973181154575979
f2672570-1002-4929-bf67-76997837b036,110,0.20990559309558576,0.8980542894407137
f2672570-1002-4929-bf67-76997837b036,91,0.46823182844137934,0.6249759870510523
f2672570-1002-4929-bf67-76997837b036,89,0.8365648132923329,0.5874536042340743
f2672570-1002-4929-bf67-76997837b036,60,0.7755276166950106,0.4532888347480276
